beta,seed,epoch,J,h,gradient_J,gradient_h,mass_J,mass_h,instances_J,instances_h,learning_rate,cumulative_measurements,error_relative,error_J,error_h
0.4,0,39,0.9035754281149118,1.2998423975258642,-1.0597778338075259,-1.8742934150331283,31.45543483533062,31.207747268193877,128,128,0.10416666666666667,319488,0.12323930927753998,0.09642457188508824,0.1334384016494239
0.4,0,40,0.8886216718257479,1.3156677504440033,0.5627397566738128,-0.3970264540102774,32.67106244460536,32.7785040430885,127,129,0.1020408163265306,327680,0.11946484544161695,0.11137832817425208,0.12288816637066446
0.4,0,41,0.9665218663142068,1.2877970757073924,-2.9913674683568225,0.7134892732572368,32.50512671497895,32.72537466673192,127,129,0.1,335872,0.11916487158350496,0.03347813368579322,0.1414686161950717
0.4,0,42,0.9534380046377853,1.2631543736663169,0.5124686941420769,0.6434702356965647,33.85599630977334,33.79043699247601,128,128,0.09803921568627452,344064,0.13389303437446515,0.046561995362214725,0.1578970842224554
0.4,0,43,0.9616000407920532,1.2668078946206272,-0.3259590758568434,-0.09727134188755662,33.378209367740766,33.201951364285996,128,128,0.09615384615384615,352256,0.1310937596102488,0.03839995920794681,0.15546140358624858
0.4,0,44,0.9797255789834984,1.3130942935177723,-0.737781906544588,-1.2560277204729295,33.577274324518136,33.40707495491636,128,128,0.09433962264150944,360448,0.10428481010884791,0.020274421016501565,0.12460380432148514
0.4,0,45,0.966276180034001,1.3052588282566722,0.557773473233559,0.21663494353889556,34.34532417001794,34.39496334340619,127,129,0.09259259259259259,368640,0.10963073685375119,0.03372381996599905,0.12982744782888522
0.4,1,0,0.5,0.5,,,,,,,,0,0.6201736729460423,0.5,0.6666666666666666
0.4,1,1,0.5774429291154914,0.546125835819126,-1.5695404079884216,-0.623223355118644,19.469355173249635,16.572474569915492,138,118,0.5,8192,0.5787068872119464,0.42255707088450856,0.635916109453916
0.4,1,2,0.5568715378835369,0.6338858373162879,0.6440110642074195,-1.8316185269712248,21.069735115562143,18.163550392464646,137,119,0.45454545454545453,16384,0.5396627370551437,0.44312846211646306,0.5774094417891414
0.4,1,3,0.6370662203296757,0.675041795662109,-0.99366555897154,-0.3399665007479458,21.25066937998541,18.805004155657805,135,121,0.4166666666666667,24576,0.4999313698530368,0.36293377967032425,0.5499721362252606
0.4,1,4,0.6547177957982995,0.7634353581170495,-0.36086931239003367,-1.2047470081644414,22.92581514007273,20.459563226371564,135,121,0.3846153846153846,32768,0.45123668434154596,0.3452822042017005,0.49104309458863366
0.4,1,5,0.6631958877828481,0.8531745466374587,-0.14554538307753462,-1.027049057270124,23.824659629922593,21.73368327642585,133,123,0.35714285714285715,40960,0.40452067632771005,0.3368041122171519,0.43121696890836086
0.4,1,6,0.6530872929170196,0.9193529523342019,0.11645101285434387,-0.5082501557509875,24.594453914837423,22.917461568408164,132,124,0.3333333333333333,49152,0.3751920207035118,0.3469127070829804,0.38709803177719876
0.4,1,7,0.6723794447263926,1.0074030112698102,-0.5342146269250544,-1.6254495558538418,24.882530178553644,23.557239939910747,131,125,0.3125,57344,0.3281589772064461,0.32762055527360745,0.3283979924867932
0.4,1,8,0.6933478567048834,1.0884567159094685,-0.2737635867911761,-0.7054914451835844,25.883102751165737,24.952118482282565,130,126,0.29411764705882354,65536,0.2846879055913733,0.3066521432951166,0.27436218939368767
0.4,1,9,0.7054465895753519,1.1777798409271762,-0.5211022955949716,-2.5648132464107545,26.88887845270053,26.321719781346733,129,127,0.2777777777777778,73728,0.24216176570835204,0.2945534104246481,0.2148134393818825
0.4,1,10,0.7599095256684437,1.1059551335339692,-0.8151078041192454,0.7166326768809681,27.822346380603577,27.691768344381558,128,128,0.2631578947368421,81920,0.2559535971484397,0.24009047433155628,0.2626965776440205
0.4,1,11,0.8289681252662778,1.1638853486344332,-1.410821738525734,-0.7889841116304139,28.271223964243838,27.641650255741396,129,127,0.25,90112,0.20919255835972175,0.17103187473372217,0.22407643424371124
0.4,1,12,0.8614689813848203,1.0798098209729203,-0.5826178225957185,1.00477149855324,30.063079645939077,29.58979253710411,129,127,0.23809523809523808,98304,0.2454199726493146,0.1385310186151797,0.28012678601805313
0.4,1,13,0.9144439516130907,1.152738913448515,-0.8953731938156487,-0.8217560629177174,30.03832650220241,29.064214435826635,130,126,0.22727272727272727,106496,0.1983858708124153,0.08555604838690933,0.23150739103432327
0.4,1,14,0.944852980731036,1.1592128418409946,-0.5371450903393861,-0.07623698074983776,31.676213327442653,30.982708976734067,129,127,0.2173913043478261,114688,0.19149378853179344,0.05514701926896404,0.22719143877267026
0.4,1,15,0.9252960398822022,1.230165483414893,0.36047353372570373,-0.8718660596600623,32.34858146129793,31.636282736236545,129,127,0.20833333333333334,122880,0.15530748458659477,0.07470396011779779,0.1798896777234047
0.4,1,16,0.9616931513391702,1.2043522037951855,-0.6988245399737868,0.3304099791322558,32.52710586059808,32.22283986965999,128,128,0.2,131072,0.1653667570119286,0.038306848660829784,0.1970985308032097
0.4,1,17,1.0021161387120257,1.1888269904803634,-0.8071662118611754,0.20667163964691182,33.061528037833746,32.5587321536058,128,128,0.1923076923076923,139264,0.17261172069711067,0.0021161387120256503,0.20744867301309103
0.4,1,18,1.0194786210112718,1.1864682964655413,-0.3600284329571676,0.03260658606090014,33.77721298289063,33.128291437874545,129,127,0.18518518518518517,147456,0.1742514061726469,0.019478621011271846,0.20902113568963912
0.4,1,19,1.0923430109059225,1.133404366293716,-2.033553962225273,0.9872986023138514,34.12402746368263,33.4365126650291,129,127,0.17857142857142858,155648,0.20970278624441727,0.09234301090592245,0.2443970891375226
0.4,1,20,1.1368320136493377,1.209339454025482,-0.9908590691013444,-1.1274841826412594,35.26091583836508,34.19474416607521,129,127,0.1724137931034483,163840,0.1782017464695022,0.13683201364933772,0.1937736973163453
0.4,1,21,1.0977496106147018,1.290564855058892,1.231915509243529,-1.706869307036626,36.850342189545565,36.128733665608586,129,127,0.16666666666666666,172032,0.12820424367370728,0.09774961061470178,0.1396234299607387
0.4,1,22,1.0608992483556017,1.3152195870353254,0.8773334246646562,-0.391319905929952,36.6689561982289,36.428325788388264,128,128,0.16129032258064516,180224,0.10792093896163481,0.060899248355601676,0.12318694197644975
0.4,1,23,1.0833219244728047,1.2279142401444103,-0.616618896232628,1.6005858341407784,36.08101427098349,36.02197569582763,128,128,0.15625,188416,0.15784432819326516,0.08332192447280473,0.18139050657039313
0.4,1,24,1.079857443428873,1.317986418818495,0.10415991683811053,-1.8053518013524616,35.831011392310025,35.273796734117326,129,127,0.15151515151515152,196608,0.11025307252723608,0.07985744342887302,0.1213423874543366
0.4,1,25,1.075077924121616,1.3312754546292382,0.12480280815109396,-0.231335535393417,36.51373587049149,36.44424434505523,128,128,0.14705882352941177,204800,0.10243897530647414,0.07507792412161596,0.1124830302471745
0.4,1,26,1.0436490897994606,1.3441160325827946,0.8448070665795376,-0.23010315692773003,36.5244246657366,36.53330122298729,127,129,0.14285714285714285,212992,0.08979473059415484,0.04364908979946058,0.10392264494480363
0.4,1,27,1.0346880092618618,1.3896407634249461,0.2477559547035302,-0.8391118388825367,35.96000713982667,36.08180907194908,127,129,0.1388888888888889,221184,0.06416905337041601,0.034688009261861774,0.07357282438336925
0.4,1,28,0.9471917458730253,1.367975032581253,3.969033907958672,0.6552052779455887,36.16626412991938,36.54982955891067,127,129,0.13513513513513511,229376,0.07887537146246379,0.05280825412697465,0.08801664494583135
0.4,1,29,0.9155223368241866,1.3438861352539822,0.9242400336813095,0.4686735863993808,34.146468153462195,34.54793865458293,127,129,0.13157894736842105,237568,0.09846204163820872,0.0844776631758134,0.10407590983067856
0.4,1,30,0.8421503503849679,1.396245963423707,2.293639843565761,-1.0911938276953868,33.290544015183045,33.615284483034,127,129,0.12820512820512822,245760,0.1047802271268673,0.15784964961503212,0.06916935771752868
0.4,1,31,0.8520541936424961,1.4210588035836058,-0.3042460648712668,-0.5081669664747261,32.28210877791968,33.0308528208572,126,130,0.125,253952,0.09301724258755431,0.14794580635750387,0.052627464277596125
0.4,1,32,0.8906853868909727,1.4164466747934812,-1.21641901300803,0.09681780756229583,32.697343069655844,33.563506621595884,126,130,0.12195121951219513,262144,0.07632086677511873,0.10931461310902735,0.05570221680434587
0.4,1,33,0.8798909771926182,1.3430581044518168,0.3481844792301217,1.5781478166271519,33.425710006091684,34.19320269358829,126,130,0.11904761904761904,270336,0.10962444412700185,0.12010902280738178,0.10462793036545544
0.4,1,34,0.9451457025799022,1.2808743379638485,-3.1411984939924738,1.9955801666316269,32.565894590779116,32.951019711421424,127,129,0.11627906976744186,278528,0.12529970189446302,0.05485429742009784,0.14608377469076764
0.4,1,35,0.9147802551532188,1.3227229632300177,1.0261091994424822,-0.94276582999626,33.356692705685774,33.289386548833455,128,128,0.11363636363636363,286720,0.10910764293569644,0.08521974484678119,0.1181846911799882
0.4,1,36,0.8832072507519411,1.2554904624562258,1.0911630321081578,1.5490368178281644,33.093183302145924,33.304291583305535,127,129,0.1111111111111111,294912,0.1503078484329773,0.11679274924805894,0.16300635836251617
0.4,1,37,0.9109734395600441,1.2271464150187885,-0.9809239182126623,0.6675590052465222,31.88781245237353,31.794438203369246,128,128,0.10869565217391305,303104,0.15920456825767698,0.08902656043995594,0.18190238998747432
0.4,1,38,0.8931084335397055,1.2485175815133736,0.6448552573101418,-0.5142757505256927,32.21130651149196,31.916264759897537,128,128,0.10638297872340426,311296,0.1515755346487921,0.10689156646029452,0.16765494565775096
0.4,1,39,0.8765635003287451,1.2592851260131086,0.6099124178888431,-0.26462317362548593,32.028221329137196,31.879309387352656,128,128,0.10416666666666667,319488,0.15005662521924767,0.12343649967125492,0.1604765826579276
0.4,1,40,0.8882127672783032,1.348667979959142,-0.49666791498950963,-2.5405659084195165,31.786746559328616,31.72609134416567,128,128,0.1020408163265306,327680,0.1043629254671799,0.11178723272169677,0.10088801336057207
0.4,1,41,0.8823311554430053,1.2846143612020062,0.2258538944754386,1.639772640182671,32.78107954100652,33.181281660166995,127,129,0.1,335872,0.1361412506070843,0.11766884455699467,0.1435904258653292
0.4,1,42,0.8548925475943933,1.3467100908898735,1.0747153922144372,-1.6214436936095922,32.11502466146671,32.179420996251906,127,129,0.09803921568627452,344064,0.11708506963694425,0.14510745240560674,0.10219327274008434
0.4,1,43,0.838674203975469,1.3840307727858492,0.6476957707653614,-0.9936258347984581,32.10043429744426,32.5530749686352,127,129,0.09615384615384615,352256,0.11020941481993539,0.161325796024531,0.0773128181427672
0.4,1,44,0.8562807513383807,1.3613707876168473,-0.7166569038599562,0.6149013575460339,32.10622929292604,32.79473906912181,126,130,0.09433962264150944,360448,0.11076417216054274,0.14371924866161934,0.09241947492210183
0.4,1,45,0.8979463955471522,1.3123423277064328,-1.7279575966261733,1.3555388596031406,32.255208470355235,32.78512590668061,126,130,0.09259259259259259,368640,0.1184909475964085,0.10205360445284783,0.12510511486237816
0.4,2,0,0.5,0.5,,,,,,,,0,0.6201736729460423,0.5,0.6666666666666666
0.4,2,1,0.5165680816218183,0.5886030398540184,-0.37915863788484344,-1.351780235046073,19.469355173249635,16.572474569915492,138,118,0.5,8192,0.5722696617370695,0.48343191837818167,0.6075979734306544
0.4,2,2,0.5099965077321915,0.6785019520644182,0.1397932303483804,-1.2749111606819672,20.27933794920505,17.73789440948824,136,120,0.45454545454545453,16384,0.5305910971437333,0.4900034922678085,0.5476653652903879
0.4,2,3,0.5411425929225627,0.7630887203991533,-1.2861254768506998,-2.328579383140857,20.732729491487973,18.628635065126858,134,122,0.4166666666666667,24576,0.4815322831362356,0.4588574070774373,0.49127418640056447
0.4,2,4,0.6012779138672641,0.8302358958786756,-1.0663506342158175,-0.7937923118897445,21.819174515492882,20.027990638448937,133,123,0.3846153846153846,32768,0.43236852412993926,0.39872208613273585,0.4465094027475496
0.4,2,5,0.6567438406770233,0.8195576610948073,-0.5963696450585302,0.07654158693076835,23.324679451178067,21.694072638663485,132,124,0.35714285714285715,40960,0.42274799457757695,0.3432561593229767,0.45362822593679514
0.4,2,6,0.5743241832132902,0.8560542371473755,1.1962221484569902,-0.3531359221848888,24.243435542061665,22.41843531806004,133,123,0.3333333333333333,49152,0.42818617320143176,0.42567581678670985,0.429297175235083
0.4,2,7,0.6638428115525866,0.8454988982020405,-1.3849600201834207,0.10886912746522129,23.031776083680192,21.599634889099903,132,124,0.3125,57344,0.40813773979630297,0.3361571884474134,0.4363340678653063
0.4,2,8,0.6605642896168097,0.9355780372627388,0.046500915508558206,-0.8517583058461533,24.55248338851873,22.836330794577947,132,124,0.29411764705882354,65536,0.3653402012049437,0.3394357103831903,0.3762813084915075
0.4,2,9,0.7132491895723552,1.008716955197544,-2.0506855164770963,-1.8978862359204312,25.135887968046745,23.87278284176643,131,125,0.2777777777777778,73728,0.31553863954113726,0.28675081042764483,0.3275220298683041
0.4,2,10,0.7764596446619617,0.9878117198876056,-0.9223669606675385,0.203366129095079,26.646156641506668,25.624132265979956,130,126,0.2631578947368421,81920,0.3099911287808332,0.2235403553380383,0.34145885340826293
0.4,2,11,0.8075283269514715,1.0724269488998437,-0.5018630608021236,-0.9112125071124069,27.681709880032926,26.41195672789585,131,125,0.25,90112,0.26009705818772083,0.19247167304852852,0.2850487007334375
0.4,2,12,0.8886168695465827,1.033061376888239,-1.4600709554679536,0.47254130279552303,28.923310355936604,28.01891960105219,130,126,0.23809523809523808,98304,0.26627798054670965,0.1113831304534173,0.31129241540784064
0.4,2,13,0.9665814457950042,1.0782999096938473,-1.3366673831573768,-0.5170627839193455,30.220306053992864,28.955515899483345,130,126,0.22727272727272727,106496,0.23465048701247276,0.03341855420499584,0.28113339353743516
0.4,2,14,0.9860497414430903,1.1663111900194891,-0.49473059784355733,-1.4910352749775193,32.157488859831226,30.98893932324411,130,126,0.2173913043478261,114688,0.1852589303318376,0.013950258556909678,0.2224592066536739
0.4,2,15,0.9794999588902605,1.076410687526396,0.2255907051903374,2.064263720797917,33.258515393775454,32.51615411365401,129,127,0.20833333333333334,122880,0.23524007856286971,0.020500041109739464,0.28239287498240273
0.4,2,16,0.9770652328800656,1.080039312046481,0.046746739395742046,-0.046446393857090006,32.411072647714484,31.211976671964486,130,126,0.2,131072,0.23329940022293477,0.022934767119934363,0.2799737919690126
0.4,2,17,0.976636592415807,1.1701770747619622,0.015571433979696021,-2.1829860348959262,32.38858267776772,31.21205564787367,130,126,0.1923076923076923,139264,0.1834112745687398,0.023363407584192974,0.21988195015869186
0.4,2,18,0.9727704390947923,1.23012986784274,0.08016855526456038,-0.8287874115486703,33.09357961321052,32.38646192820958,129,127,0.18518518518518517,147456,0.15045708533835506,0.027229560905207673,0.17991342143817338
0.4,2,19,0.9644217186510827,1.3198811846406164,0.45805006009782795,-3.282786173067715,33.50309011001256,33.11894621892946,128,128,0.17857142857142858,155648,0.10184241484569781,0.03557828134891727,0.12007921023958905
0.4,2,20,0.9998204639099604,1.3712105808106454,-0.7884008544057224,-0.7621388743325915,34.08575608834953,34.19683992657541,127,129,0.1724137931034483,163840,0.07143958551076875,0.00017953609003962256,0.08585961279290306
0.4,2,21,0.9868301191024604,1.4604083999643795,0.5727537103299942,-2.621864296429824,35.267743617895405,35.602157288362875,127,129,0.16666666666666666,172032,0.023144632580867637,0.013169880897539565,0.02639440002374697
0.4,2,22,0.9905583518483746,1.3971543743505994,-0.08876176521472529,1.003967894541918,35.78874373457724,36.63602141486297,126,130,0.16129032258064516,180224,0.0572883863516876,0.009441648151625404,0.06856375043293372
0.4,2,23,0.9685962542194618,1.4845767185638388,0.7122863172096475,-1.8902183405136221,35.301604794390336,35.79275830110198,127,129,0.15625,188416,0.019407158546884424,0.03140374578053817,0.010282187624107486
0.4,2,24,0.971943318151839,1.3945001002712287,-0.21207638339079374,3.8049514084627187,35.62883240965335,36.640272822233584,126,130,0.15151515151515152,196608,0.06055488607386176,0.028056681848161014,0.07033326648584752
0.4,2,25,0.94892837460755,1.3245545229669282,0.6009662058284755,1.2176126097132642,34.890380864098915,35.39651304856588,127,129,0.14705882352941177,204800,0.10135911227161021,0.051071625392450026,0.11696365135538118
0.4,2,26,0.9396738533231812,1.4142169668093596,0.28282783364661734,-1.8267852704781051,33.806244586466256,33.9683315159172,127,129,0.14285714285714285,212992,0.058172086238252076,0.06032614667681879,0.05718868879376027
0.4,2,27,0.9193075793598767,1.44988979916601,0.5630867425374412,-0.6575216459977826,34.39948099865095,35.06782111988174,126,130,0.1388888888888889,221184,0.05268863248115261,0.08069242064012327,0.03340680055599332
0.4,2,28,0.9618221079248676,1.4802664608707048,-1.2080928437027803,-0.5754554793337379,34.30303060429303,35.204335206299255,126,130,0.13513513513513511,229376,0.023838972679645576,0.03817789207513245,0.013155692752863471
0.4,2,29,0.9594120205324697,1.4964780647072973,0.07033599045974177,-0.31541296424474474,35.44933919170985,36.447720312726055,126,130,0.13157894736842105,237568,0.022598761745946307,0.040587979467530344,0.002347956861801818
0.4,2,30,0.9064290597631929,1.5070644584108694,1.5869456409613791,-0.21138910947292935,35.54758235753489,36.640778975307754,126,130,0.12820512820512822,245760,0.05205153490514225,0.09357094023680712,0.00470963894057963
0.4,2,31,0.8197983339761732,1.508732734231772,2.661295896177247,-0.034166288812084854,34.562284365938275,35.80627067506493,125,131,0.125,253952,0.10007520416001862,0.1802016660238268,0.00582182282118134
0.4,2,32,0.8135372483814369,1.4947098155669132,0.19714906320705647,0.29436910861271703,32.858177201176076,34.27764731401416,125,131,0.12195121951219513,262144,0.10347254380157983,0.18646275161856307,0.00352678962205788
0.4,2,33,0.846897014983535,1.5105328991727713,-1.076052631517274,-0.3402595898603746,32.60765550052346,33.961147635587864,125,131,0.11904761904761904,270336,0.0851269928914997,0.15310298501646502,0.007021932781847558
0.4,2,34,0.8934289377055114,1.5859059026211981,-1.5366702159705463,-1.659412043920563,33.40587426022927,34.781276440575,125,131,0.11627906976744186,278528,0.07592955322835777,0.10657106229448865,0.05727060174746542
0.4,2,35,0.9409837060637892,1.5472860494070997,-1.606970732362925,0.8700280532072117,35.03549376931915,36.74998496747262,124,132,0.11363636363636363,286720,0.04194829571488399,0.05901629393621077,0.03152403293806646
0.4,2,36,0.9497441180296673,1.636998117615274,-0.3029236192312625,-2.068084202447148,35.63807285073676,37.04875631050618,125,131,0.1111111111111111,294912,0.0809446874823399,0.050255881970332705,0.09133207841018261
0.4,2,37,0.9931658493854683,1.6858576590300807,-1.5340029253377385,-1.1507399194015309,36.66821450445872,38.57718586946084,124,132,0.10869565217391305,303104,0.10316495385063795,0.006834150614531742,0.12390510602005378
0.4,2,38,1.0606318451127803,1.649503792900698,-2.435252581773054,0.8748194345374687,38.04363088376172,40.165622733546385,124,132,0.10638297872340426,311296,0.08949018808867339,0.0606318451127803,0.09966919526713196
0.4,2,39,1.107856495248823,1.7059239949942067,-1.7408895026150804,-1.3865828866500733,39.121112418316415,40.9334891608247,125,131,0.10416666666666667,319488,0.1289456835937382,0.10785649524882301,0.13728266332947112
0.4,2,40,1.1225735160590198,1.7487106274095892,-0.5538309271293211,-1.0734310340371178,40.69631701572493,42.77521403559232,124,132,0.1020408163265306,327680,0.15380431425932836,0.12257351605901978,0.1658070849397261
0.4,2,41,1.1660926632023862,1.7616593368167661,-1.671135250305276,-0.33148696082372925,41.44415420757085,43.75627882873226,124,132,0.1,335872,0.17191445217187007,0.16609266320238625,0.17443955787784407
0.4,2,42,1.1365319251673123,1.809672388804039,1.1578349873577813,-1.2537168134916692,42.53971509107108,44.8788120354984,124,132,0.09803921568627452,344064,0.18772971977122396,0.13653192516731227,0.2064482592026926
0.4,2,43,1.156851535121745,1.8232848200790401,-0.8114839431402234,-0.3624173702656339,42.36800376816324,45.02502858829523,124,132,0.09615384615384615,352256,0.19931843788546805,0.156851535121745,0.21552321338602676
0.4,2,44,1.1813212333982535,1.90696398621747,-0.9960145986469983,-2.270717852332433,42.958542689470534,45.673867658343795,124,132,0.09433962264150944,360448,0.24713563747562847,0.18132123339825346,0.27130932414498005
0.4,2,45,1.1758841374556332,1.916666194590162,0.22548724293234113,-0.26824665708818507,44.375889409084735,47.56907385697149,123,133,0.09259259259259259,368640,0.25087290531738843,0.17588413745563325,0.277777463060108
0.4,3,0,0.5,0.5,,,,,,,,0,0.6201736729460423,0.5,0.6666666666666666
0.4,3,1,0.5521015820588359,0.5735555922208937,-1.4549110523488178,-1.3693358225142038,19.469355173249635,16.572474569915492,138,118,0.5,8192,0.5708057014160239,0.44789841794116414,0.6176296051860709
0.4,3,2,0.6351984625842826,0.6084827800112044,-0.9747812218153364,-0.2731459678833291,20.795332732060512,18.084146839172135,136,120,0.45454545454545453,16384,0.5343243368929865,0.3648015374157174,0.5943448133258638
0.4,3,3,0.6660146195577445,0.693190303109138,-0.4647324541003814,-0.8516384251280609,22.472396002720664,19.70055152103466,136,120,0.4166666666666667,24576,0.4843673498957275,0.33398538044225545,0.5378731312605747
0.4,3,4,0.6423222970425019,0.7801596876868946,0.316400415942128,-0.7742915997908794,23.566375808103324,21.113077988663978,135,121,0.3846153846153846,32768,0.4458711143278899,0.3576777029574981,0.47989354154207026
0.4,3,5,0.6732070891045636,0.864842210200594,-0.5014616670729352,-0.9166332052428775,23.713565056249024,21.734146360457625,133,123,0.35714285714285715,40960,0.39622022802180995,0.3267929108954364,0.4234385265329373
0.4,3,6,0.7357367166991486,0.9297655932985389,-1.5889951444401726,-1.0998833083534678,24.858946259686256,23.214558338013617,132,124,0.3333333333333333,49152,0.34862470960888736,0.26426328330085136,0.3801562711343074
0.4,3,7,0.7206755957042078,1.018637200881477,0.4927513500570261,-1.9383950961304512,26.482226403064786,25.011549627489693,131,125,0.3125,57344,0.3087106024495178,0.2793244042957922,0.320908532745682
0.4,3,8,0.7163612651912634,0.928601727026862,0.1162185233243995,1.6169043743559697,26.859392057194547,25.870469989695515,130,126,0.29411764705882354,65536,0.3538565194845485,0.2836387348087366,0.38093218198209206
0.4,3,9,0.7424950443354744,0.9821594463832486,-0.3612733628895735,-0.4935879415884594,26.11134374539814,24.67939707942297,131,125,0.2777777777777778,73728,0.32080074868601155,0.2575049556645256,0.3452270357445009
0.4,3,10,0.7069186510624763,1.0123834754336332,0.5191307306395885,-0.2940193546021405,26.9947979932586,25.771435603387623,130,126,0.2631578947368421,81920,0.3155783711635222,0.2930813489375237,0.32507768304424456
0.4,3,11,0.7692595444686338,1.066877969836543,-0.9575561227185778,-0.5580236226857966,26.556223136728562,25.567627803058322,130,126,0.25,90112,0.2722192842497709,0.23074045553136624,0.2887480201089714
0.4,3,12,0.7413585410570346,1.1280898455371293,0.4499873830222725,-0.6581500875327045,28.144665410847587,27.293081180948075,129,127,0.23809523809523808,98304,0.2512813729524011,0.2586414589429654,0.24794010297524713
0.4,3,13,0.7969472517224118,1.0617157233812318,-0.9392268554022138,0.7476381119640303,28.09513376159666,27.621829882016538,129,127,0.22727272727272727,106496,0.26794001953038704,0.20305274827758824,0.2921895177458455
0.4,3,14,0.7400512990713398,1.088550442893619,1.0050101076285358,-0.31600565697787314,28.6359044365391,27.698582802930098,130,126,0.2173913043478261,114688,0.26996527705929724,0.2599487009286602,0.2742997047375873
0.4,3,15,0.8158747825375182,1.1372926151375207,-1.4928840827222272,-0.639787831542399,27.759574294943036,27.084351535294893,129,127,0.20833333333333334,122880,0.2256332918284649,0.18412521746248178,0.2418049232416529
0.4,3,16,0.858442348741689,1.1685215724626188,-0.8172972711200786,-0.39973065376125577,29.594764343716527,29.00902458724542,129,127,0.2,131072,0.19993577165020116,0.141557651258311,0.22098561835825414
0.4,3,17,0.7959106993790801,1.2042167992796442,1.2486319744725747,-0.47517485938824366,30.680671372754688,30.173603571153475,129,127,0.1923076923076923,139264,0.19933747531129561,0.2040893006209199,0.1971888004802372
0.4,3,18,0.7868042244540623,1.1833381134607983,0.18883186404516916,0.2886269527597263,29.748281351115878,29.55539996259597,128,128,0.18518518518518517,147456,0.21175253270464278,0.21319577554593772,0.2111079243594678
0.4,3,19,0.8028274998103233,1.2666484369683495,-0.34456451326103626,-1.194336797804253,29.402838464941762,29.11906859408464,128,128,0.17857142857142858,155648,0.16946063468488434,0.1971725001896767,0.155567708687767
0.4,3,20,0.8094893436106143,1.3565407049182712,-0.29920601682490866,-2.691577911756577,30.399331309410723,30.524268186074586,127,129,0.1724137931034483,163840,0.13228742546586975,0.1905106563893857,0.09563953005448589
0.4,3,21,0.7784953683844466,1.3685199156440708,0.7141011892109042,-0.18400067674828124,31.29626081411267,31.893450636368748,126,130,0.16666666666666666,172032,0.14288383060739004,0.22150463161555345,0.08765338957061945
0.4,3,22,0.8400734484692675,1.434346506419132,-2.1696778428431216,-1.5462482242362936,30.803313599800937,31.531336337367556,126,130,0.16129032258064516,180224,0.09589558922059269,0.15992655153073254,0.04376899572057861
0.4,3,23,0.8058793323643688,1.3949751100711696,0.8403545973939888,0.645060957765017,32.57990131435157,33.543169803780884,126,130,0.15625,188416,0.12242807760900166,0.19412066763563118,0.07001659328588694
0.4,3,24,0.8482016391976838,1.31538979519269,-1.0802747887716122,1.3542741507967664,31.562811219761883,32.37804866272729,126,130,0.15151515151515152,196608,0.13257644536268598,0.15179836080231623,0.12307346987153996
0.4,3,25,0.8595525649629884,1.32963716608563,-0.2963953735836329,-0.2480182325042985,31.69870521694431,31.994351993054508,127,129,0.14705882352941177,204800,0.12247320232833453,0.14044743503701163,0.11357522260957993
0.4,3,26,0.785042367117848,1.3024848163965317,2.0028341180773737,0.48657010642864473,32.04534588923798,32.39615160221686,127,129,0.14285714285714285,212992,0.1619297394534098,0.21495763288215197,0.13167678906897887
0.4,3,27,0.7634267896950617,1.235474556064149,0.5976274845851971,1.2351331184464815,30.359476216928012,30.714635620163108,127,129,0.1388888888888889,221184,0.19685261517064265,0.23657321030493828,0.17635029595723406
0.4,3,28,0.7741133357231131,1.2490210682399825,-0.303668891933109,-0.25662512665899095,29.383580400384638,29.42634785689763,127,129,0.13513513513513511,229376,0.1873008351745629,0.22588666427688686,0.16731928784001168
0.4,3,29,0.7781199353363389,1.2237973713675558,-0.11692860311238035,0.4907522463499328,29.69986519054461,29.791548131360624,127,129,0.13157894736842105,237568,0.19652258054531918,0.22188006466366106,0.18413508575496276
0.4,3,30,0.7998104091493891,1.2339020461870656,-0.6496730716484761,-0.20177014679597016,29.567343349690645,29.51609004558192,128,128,0.12820512820512822,245760,0.1847109953066937,0.20018959085061094,0.17739863587528962
0.4,3,31,0.8165375251596937,1.2854423027314117,-0.5138570038365581,-1.05554445402821,30.067975538779173,30.024375581246858,128,128,0.125,253952,0.1565920571045172,0.1834624748403063,0.14303846484572555
0.4,3,32,0.8006400096052293,1.3262525509021488,0.5005809697789737,-0.8566887296001133,30.82365244214772,31.021149787625156,127,129,0.12195121951219513,262144,0.14668918667945866,0.1993599903947707,0.11583163273190082
0.4,3,33,0.7989214610898763,1.4163749487342103,0.060754266029337395,-2.1240095286519667,30.863167142903396,31.31396905098328,127,129,0.11904761904761904,270336,0.12079955171775725,0.20107853891012373,0.05575003417719312
0.4,3,34,0.7780254505146161,1.3943295956660557,0.6900698532373915,0.4853504931484927,31.617746002876846,32.56545244351177,126,130,0.11627906976744186,278528,0.1363693344406888,0.22197454948538387,0.0704469362226295
0.4,3,35,0.7561684895528625,1.3521328191781927,0.7385904248195768,0.9506089807185787,31.020797842422226,31.891398062816833,126,130,0.11363636363636363,286720,0.15818052846339994,0.24383151044713747,0.09857812054787152
0.4,3,36,0.8427225466233292,1.3773001631906705,-3.374481461038734,-0.6541325245605268,30.235353890907056,30.922628433770356,126,130,0.1111111111111111,294912,0.11065045071851884,0.15727745337667076,0.08179989120621967
0.4,3,37,0.850390978262875,1.3639212713482263,-0.2709103529618735,0.3150996606732459,32.126780680655116,32.770364710017574,126,130,0.10869565217391305,303104,0.1121815558357524,0.14960902173712498,0.09071915243451582
