epoch,circuit,blocks,depth,gates,cz_gates,estimated_duration_seconds
25,86,19,355,7493,1808,1.4108000000000011e-05
25,87,19,338,6999,1707,1.509200000000002e-05
25,88,19,353,7194,1755,1.7772000000000032e-05
25,89,19,347,6804,1653,1.5100000000000016e-05
25,90,19,381,6852,1671,1.8368e-05
25,91,19,335,6886,1665,1.3708000000000013e-05
25,92,19,327,6879,1685,1.4532000000000013e-05
25,93,19,352,7116,1736,1.534000000000002e-05
25,94,19,331,6566,1602,1.4676000000000013e-05
25,95,19,332,6713,1635,1.3356000000000007e-05
25,96,19,343,7343,1789,1.4196000000000013e-05
25,97,19,350,6430,1579,1.7052000000000033e-05
25,98,19,331,6943,1695,1.5728000000000033e-05
25,99,19,293,6178,1518,1.3972000000000015e-05
25,100,19,327,7348,1774,1.3180000000000008e-05
25,101,19,323,6785,1649,1.473200000000002e-05
25,102,19,332,6675,1642,1.347600000000001e-05
25,103,19,363,6803,1649,1.4452000000000015e-05
25,104,19,323,7398,1810,1.6140000000000025e-05
25,105,19,374,7091,1726,1.591600000000002e-05
25,106,19,299,6514,1587,1.3900000000000011e-05
25,107,19,356,6361,1570,1.5228000000000018e-05
25,108,19,317,6960,1687,1.4068000000000015e-05
25,109,19,323,7151,1736,1.4100000000000016e-05
25,110,19,334,6235,1540,1.4564000000000013e-05
25,111,19,330,6923,1671,1.3836000000000015e-05
25,112,19,328,6552,1616,1.4140000000000012e-05
25,113,19,355,6883,1686,1.5300000000000023e-05
25,114,19,344,6793,1665,1.4556000000000014e-05
25,115,19,325,6681,1623,1.4436000000000012e-05
25,116,19,336,6953,1690,1.5756000000000027e-05
25,117,19,332,6400,1574,1.3364000000000008e-05
25,118,19,356,6694,1639,1.534000000000002e-05
25,119,19,327,6702,1643,1.363600000000001e-05
25,120,19,364,6548,1585,1.4452000000000015e-05
25,121,19,348,6093,1491,1.4084000000000013e-05
25,122,19,395,7654,1843,1.6972000000000027e-05
25,123,19,362,7249,1765,1.5124000000000015e-05
25,124,19,295,6237,1546,1.482800000000002e-05
25,125,19,357,6807,1669,1.666000000000003e-05
25,126,19,322,6523,1589,1.3060000000000007e-05
25,127,19,353,6847,1669,1.4796000000000016e-05
25,128,19,327,6403,1558,1.4140000000000012e-05
25,129,19,321,7126,1729,1.3060000000000007e-05
25,130,19,327,6833,1657,1.410000000000001e-05
25,131,19,286,6381,1567,1.3236000000000005e-05
25,132,19,323,6801,1669,1.4012000000000016e-05
25,133,19,372,7471,1818,1.4932000000000016e-05
25,134,14,348,5168,1260,1.4260000000000013e-05
26,0,19,308,7158,1725,1.6844000000000034e-05
26,1,19,353,7226,1772,1.5452000000000028e-05
26,2,19,334,7093,1731,1.5116000000000023e-05
26,3,19,334,6440,1575,1.4564000000000013e-05
26,4,19,325,6809,1664,1.485200000000002e-05
26,5,19,295,6509,1587,1.2548000000000004e-05
26,6,19,327,6525,1604,1.3412000000000013e-05
26,7,19,350,7160,1747,1.5036000000000015e-05
26,8,19,329,6922,1687,1.4196000000000011e-05
26,9,19,352,6338,1549,1.4180000000000013e-05
26,10,19,354,6800,1679,1.4436000000000012e-05
26,11,19,331,7084,1720,1.485200000000002e-05
26,12,19,357,6775,1658,1.552400000000002e-05
26,13,19,325,6941,1694,1.410000000000001e-05
26,14,19,297,5974,1474,1.298800000000001e-05
26,15,19,305,6598,1631,1.3676000000000008e-05
26,16,19,354,7119,1738,1.3864000000000025e-05
26,17,19,320,6519,1588,1.347600000000001e-05
26,18,19,386,7362,1780,1.6612000000000027e-05
26,19,19,352,6422,1577,1.5460000000000018e-05
26,20,19,384,6862,1676,1.523600000000002e-05
26,21,19,362,6877,1680,1.5276000000000025e-05
26,22,19,343,6631,1637,1.5668000000000027e-05
26,23,19,330,6880,1684,1.6048000000000027e-05
26,24,19,354,6818,1661,1.4036000000000016e-05
26,25,19,301,6839,1666,1.3556000000000014e-05
26,26,19,357,6470,1572,1.4244000000000013e-05
26,27,19,363,7365,1792,1.573200000000002e-05
26,28,19,355,7524,1832,1.6020000000000026e-05
26,29,19,325,6584,1616,1.4436000000000012e-05
26,30,19,328,6900,1667,1.4476000000000012e-05
26,31,19,303,7119,1749,1.429200000000002e-05
26,32,19,319,6241,1542,1.3484000000000008e-05
26,33,19,351,6765,1652,1.4260000000000013e-05
26,34,19,347,7260,1763,1.5300000000000023e-05
26,35,19,323,6755,1653,1.478800000000002e-05
26,36,19,347,6794,1667,1.5188000000000016e-05
26,37,19,323,6980,1712,1.5564000000000026e-05
26,38,19,332,6395,1577,1.623600000000003e-05
26,39,19,344,6654,1635,1.5036000000000015e-05
26,40,19,395,7011,1706,1.573200000000002e-05
26,41,19,375,7163,1768,1.5124000000000016e-05
26,42,19,327,6845,1697,1.5668000000000027e-05
26,43,19,388,7763,1887,1.5308000000000024e-05
26,44,19,355,7162,1748,1.4620000000000014e-05
26,45,19,316,6974,1707,1.410000000000001e-05
26,46,19,324,6910,1681,1.429200000000002e-05
26,47,19,352,7153,1748,1.4556000000000021e-05
26,48,19,354,7104,1723,1.528400000000002e-05
26,49,19,391,7602,1856,1.7140000000000032e-05
26,50,19,357,7029,1714,1.552400000000002e-05
26,51,19,356,7049,1740,1.5712000000000032e-05
26,52,19,353,6257,1543,1.5460000000000018e-05
26,53,19,324,6339,1553,1.5524000000000026e-05
26,54,19,348,7463,1838,1.4084000000000013e-05
26,55,19,381,7203,1766,1.5172000000000018e-05
26,56,19,371,6868,1670,1.4352000000000028e-05
26,57,19,324,6713,1650,1.4436000000000012e-05
26,58,19,362,7356,1784,1.4684000000000014e-05
26,59,19,393,7272,1770,1.577200000000002e-05
26,60,19,241,5594,1378,1.1819999999999999e-05
26,61,19,331,6737,1667,1.4436000000000012e-05
26,62,19,318,6815,1668,1.403600000000002e-05
26,63,19,347,6889,1676,1.5100000000000016e-05
26,64,19,361,7419,1817,1.546800000000002e-05
26,65,19,368,7174,1750,1.5092000000000016e-05
26,66,19,329,7199,1764,1.5668000000000027e-05
26,67,19,319,7073,1718,1.394800000000001e-05
26,68,19,325,6883,1694,1.357200000000001e-05
26,69,19,323,6889,1678,1.482800000000002e-05
26,70,19,424,7131,1749,2.095999999999998e-05
26,71,19,356,7067,1716,1.5188000000000016e-05
26,72,19,331,6492,1577,1.4988000000000015e-05
26,73,19,300,6863,1671,1.5300000000000023e-05
26,74,19,353,7164,1754,1.560000000000003e-05
26,75,19,327,6685,1624,1.4916000000000026e-05
26,76,19,346,7963,1912,1.5300000000000023e-05
26,77,19,348,6942,1706,1.4924000000000013e-05
26,78,19,354,6919,1678,1.4156000000000013e-05
26,79,19,357,7126,1741,1.5124000000000015e-05
26,80,19,330,6983,1698,1.4324000000000012e-05
26,81,19,376,6888,1687,1.659600000000003e-05
26,82,19,360,6306,1547,1.558800000000002e-05
26,83,19,382,6679,1647,1.541200000000002e-05
26,84,19,353,6513,1609,1.5036000000000015e-05
26,85,19,483,6909,1687,1.8104e-05
26,86,19,370,7535,1823,1.4620000000000016e-05
26,87,19,345,7141,1750,1.4228000000000014e-05
26,88,19,346,6394,1576,1.4644000000000014e-05
26,89,19,297,6538,1596,1.597200000000003e-05
26,90,19,331,7405,1805,1.3596000000000008e-05
26,91,19,333,6486,1591,1.3596000000000008e-05
26,92,19,329,7072,1723,1.472400000000002e-05
26,93,19,357,6897,1704,1.5556000000000022e-05
26,94,19,357,6882,1674,1.7072000000000015e-05
26,95,19,336,6371,1555,1.4196000000000011e-05
26,96,19,356,6891,1668,1.5228000000000018e-05
26,97,19,326,6648,1606,1.3332000000000007e-05
26,98,19,359,7367,1802,1.6076000000000024e-05
26,99,19,354,7214,1760,1.528400000000002e-05
26,100,19,326,6929,1671,1.569600000000003e-05
26,101,19,325,6783,1643,1.3524000000000015e-05
26,102,19,354,7194,1748,1.5460000000000018e-05
26,103,19,424,7706,1876,1.686000000000003e-05
26,104,19,391,7030,1714,1.4488000000000031e-05
26,105,19,283,6822,1663,1.2908000000000006e-05
26,106,19,325,6461,1599,1.3348000000000005e-05
26,107,19,350,6883,1657,1.528400000000002e-05
26,108,19,316,7088,1726,1.410000000000001e-05
26,109,19,331,6682,1666,1.4580000000000018e-05
26,110,19,360,6863,1681,1.3676000000000011e-05
26,111,19,324,6996,1722,1.3556000000000007e-05
26,112,19,317,6441,1573,1.4508000000000013e-05
26,113,19,344,7066,1703,1.4140000000000014e-05
26,114,19,363,6634,1621,1.8652000000000024e-05
26,115,19,354,6514,1594,1.4228000000000012e-05
26,116,19,295,6354,1561,1.485200000000002e-05
26,117,19,330,6974,1711,1.4436000000000012e-05
26,118,19,363,7051,1724,1.5188000000000018e-05
26,119,19,352,7419,1808,1.7204000000000034e-05
26,120,19,361,6721,1632,1.4276000000000015e-05
26,121,19,347,6686,1633,1.5100000000000016e-05
26,122,19,334,6598,1623,1.4644000000000014e-05
26,123,19,370,6928,1691,1.585200000000002e-05
26,124,19,324,6639,1601,1.3060000000000007e-05
26,125,19,389,7179,1744,1.684400000000003e-05
26,126,19,366,7368,1788,1.771200000000001e-05
26,127,19,323,6443,1575,1.577600000000003e-05
26,128,19,308,6974,1696,1.5988000000000027e-05
26,129,19,329,6928,1677,1.3364000000000008e-05
26,130,19,351,6762,1641,1.5164000000000016e-05
26,131,19,377,7214,1779,1.636400000000002e-05
26,132,19,358,6978,1720,1.4420000000000014e-05
26,133,19,331,6641,1616,1.4924000000000015e-05
26,134,14,415,5120,1248,1.5788000000000026e-05
27,0,19,320,6776,1643,1.4980000000000021e-05
27,1,19,333,6552,1597,1.4436000000000012e-05
27,2,19,355,6479,1594,1.4356000000000015e-05
27,3,19,304,6464,1592,1.3332000000000006e-05
27,4,19,316,6967,1704,1.4372000000000012e-05
27,5,19,379,7269,1752,1.534800000000002e-05
27,6,19,322,7059,1730,1.3708000000000013e-05
27,7,19,322,5918,1451,1.3236000000000007e-05
27,8,19,379,7359,1790,1.534800000000002e-05
27,9,19,319,6754,1660,1.3724000000000011e-05
27,10,19,350,6873,1687,1.5180000000000022e-05
27,11,19,381,6793,1659,1.534800000000002e-05
27,12,19,393,6866,1680,1.991600000000001e-05
27,13,19,332,6926,1691,1.665200000000003e-05
27,14,19,314,6758,1645,1.359600000000001e-05
27,15,19,350,7030,1719,1.4260000000000013e-05
27,16,19,362,7200,1757,1.552400000000002e-05
27,17,19,326,6389,1572,1.4140000000000012e-05
27,18,19,320,6309,1563,1.4884000000000022e-05
27,19,19,288,6520,1581,1.2908000000000006e-05
27,20,19,329,6798,1668,1.3332000000000007e-05
27,21,19,297,6931,1667,1.2692000000000003e-05
27,22,19,318,7237,1750,1.3876000000000009e-05
27,23,19,330,7262,1768,1.4140000000000012e-05
27,24,19,357,6796,1659,1.5124000000000023e-05
27,25,19,295,6300,1550,1.5180000000000022e-05
27,26,19,388,6686,1638,1.6908000000000025e-05
27,27,19,390,6884,1685,1.6908000000000025e-05
27,28,19,354,6969,1713,1.4620000000000014e-05
27,29,19,357,7396,1803,1.5124000000000015e-05
27,30,19,353,7294,1785,1.5188000000000023e-05
27,31,19,332,6897,1691,1.3708000000000013e-05
27,32,19,323,6677,1622,1.3556000000000007e-05
27,33,19,329,6047,1503,1.4668000000000014e-05
27,34,19,309,6148,1514,1.3532000000000009e-05
27,35,19,418,7026,1711,1.6420000000000026e-05
27,36,19,386,6943,1695,1.6644000000000026e-05
27,37,19,322,7096,1733,1.3060000000000007e-05
27,38,19,377,6751,1644,1.6244000000000023e-05
27,39,19,292,6380,1571,1.406800000000002e-05
27,40,19,352,7062,1718,1.6176000000000026e-05
27,41,19,354,6120,1513,1.5316000000000017e-05
27,42,19,324,6611,1625,1.4140000000000012e-05
27,43,19,354,7060,1725,1.5124000000000015e-05
27,44,19,330,6455,1601,1.359600000000001e-05
27,45,19,363,7264,1782,1.577600000000003e-05
27,46,19,331,6611,1617,1.3596000000000008e-05
27,47,19,328,7305,1773,1.6148000000000026e-05
27,48,19,316,6390,1563,1.410000000000001e-05
27,49,19,385,6477,1586,1.4952000000000032e-05
27,50,19,389,6896,1699,1.5016000000000034e-05
27,51,19,336,6853,1685,1.4564000000000013e-05
27,52,19,322,6525,1599,1.407600000000001e-05
27,53,19,384,7284,1767,1.560000000000003e-05
27,54,19,328,6890,1700,1.7052000000000033e-05
27,55,19,349,7056,1727,1.5460000000000018e-05
27,56,19,357,7441,1809,1.552400000000002e-05
27,57,19,384,6346,1542,1.524400000000002e-05
27,58,19,320,6633,1619,1.347600000000001e-05
27,59,19,357,7287,1775,1.534000000000002e-05
27,60,19,332,6885,1679,1.633200000000003e-05
27,61,19,316,6655,1613,1.4884000000000022e-05
27,62,19,363,6128,1492,1.4452000000000015e-05
27,63,19,357,6632,1633,1.4620000000000014e-05
27,64,19,320,7386,1791,1.4108000000000011e-05
27,65,19,356,7290,1759,1.5228000000000018e-05
27,66,19,329,6644,1630,1.4532000000000013e-05
27,67,19,330,7012,1697,1.4452000000000013e-05
27,68,19,381,6927,1711,1.4888000000000031e-05
27,69,19,329,6489,1590,1.3556000000000007e-05
27,70,19,352,6684,1643,1.5460000000000018e-05
27,71,19,355,7358,1801,1.4620000000000014e-05
27,72,19,334,6531,1601,1.410000000000001e-05
27,73,19,329,6407,1563,1.3596000000000008e-05
27,74,19,389,6534,1586,1.4764000000000018e-05
27,75,19,316,6626,1617,1.4068000000000015e-05
27,76,19,364,6517,1595,1.5452000000000028e-05
27,77,19,347,6688,1618,1.4084000000000013e-05
27,78,19,357,7045,1707,1.7072000000000015e-05
27,79,19,364,6863,1683,1.5188000000000016e-05
27,80,19,354,7045,1722,1.4148000000000014e-05
27,81,19,328,7022,1708,1.4140000000000012e-05
27,82,19,378,7081,1726,1.5188000000000016e-05
27,83,19,377,7286,1781,1.570000000000002e-05
27,84,19,319,6992,1716,1.4196000000000011e-05
27,85,19,314,6864,1680,1.359600000000001e-05
27,86,19,358,7111,1712,1.4220000000000015e-05
27,87,19,358,6531,1606,1.8620000000000025e-05
27,88,19,335,6605,1607,1.3364000000000008e-05
27,89,19,319,6532,1599,1.4108000000000011e-05
27,90,19,347,6741,1640,1.7380000000000037e-05
27,91,19,331,6655,1630,1.7804000000000035e-05
27,92,19,351,6734,1646,1.5252000000000016e-05
27,93,19,299,6186,1517,1.4196000000000016e-05
27,94,19,354,7333,1776,1.4148000000000014e-05
27,95,19,346,6804,1656,1.6268000000000028e-05
27,96,19,384,6928,1687,1.6372000000000022e-05
27,97,19,367,7336,1793,1.4780000000000014e-05
27,98,19,327,7034,1707,1.4540000000000013e-05
27,99,19,322,6302,1540,1.3068000000000011e-05
27,100,19,357,7142,1738,1.4572000000000014e-05
27,101,19,353,7351,1799,1.4148000000000014e-05
27,102,19,335,6949,1685,1.3356000000000007e-05
27,103,19,349,6593,1640,1.4084000000000013e-05
27,104,19,333,6755,1654,1.3692000000000009e-05
27,105,19,316,6643,1632,1.4012000000000011e-05
27,106,19,284,6179,1525,1.3292000000000006e-05
27,107,19,359,6045,1487,1.4228000000000017e-05
27,108,19,295,6529,1601,1.3052000000000006e-05
27,109,19,357,7160,1769,1.4420000000000014e-05
27,110,19,350,6261,1541,1.4084000000000013e-05
27,111,19,355,6952,1678,1.3864000000000025e-05
27,112,19,330,6879,1677,1.4652000000000022e-05
27,113,19,325,6632,1628,1.4436000000000012e-05
27,114,19,312,6765,1652,1.5220000000000022e-05
27,115,19,331,7134,1730,1.4196000000000011e-05
27,116,19,330,6873,1685,1.587200000000003e-05
27,117,19,330,6427,1576,1.3596000000000008e-05
27,118,19,289,6368,1565,1.3556000000000014e-05
27,119,19,330,6698,1640,1.3364000000000008e-05
27,120,19,319,6400,1566,1.3556000000000007e-05
27,121,19,332,6745,1647,1.3596000000000008e-05
27,122,19,345,6730,1646,1.5188000000000016e-05
27,123,19,336,6946,1677,1.4532000000000013e-05
27,124,19,359,6652,1640,1.4884000000000022e-05
27,125,19,364,6977,1699,1.7796000000000038e-05
27,126,19,340,7169,1747,1.4228000000000012e-05
27,127,19,342,7634,1859,1.5124000000000015e-05
27,128,19,354,6642,1638,1.4436000000000012e-05
27,129,19,327,6760,1647,1.403600000000001e-05
27,130,19,332,6565,1604,1.4988000000000015e-05
27,131,19,272,6192,1512,1.339600000000001e-05
27,132,19,317,6589,1631,1.410000000000001e-05
27,133,19,317,6509,1605,1.3652000000000008e-05
27,134,14,391,5171,1257,1.6908000000000025e-05
28,0,19,347,6663,1625,1.5220000000000015e-05
28,1,19,327,7081,1720,1.4284000000000016e-05
28,2,19,325,7238,1763,1.4404000000000012e-05
28,3,19,317,6635,1639,1.410000000000001e-05
28,4,19,343,6987,1718,1.5036000000000015e-05
28,5,19,326,6667,1624,1.4068000000000015e-05
28,6,19,350,6780,1678,1.4084000000000013e-05
28,7,19,319,6366,1550,1.3236000000000005e-05
28,8,19,337,6984,1693,1.5396000000000027e-05
28,9,19,362,6940,1695,1.4452000000000015e-05
28,10,19,395,7097,1733,1.6820000000000025e-05
28,11,19,342,6630,1630,1.5124000000000015e-05
28,12,19,379,7354,1794,1.4748000000000017e-05
28,13,19,346,6677,1634,1.623600000000003e-05
28,14,19,360,6420,1560,1.558800000000002e-05
28,15,19,300,6536,1596,1.3900000000000011e-05
28,16,19,299,6625,1622,1.3052000000000006e-05
28,17,19,324,6501,1602,1.4140000000000012e-05
28,18,19,356,6830,1675,1.4508000000000014e-05
28,19,19,283,6409,1569,1.2492000000000002e-05
28,20,19,296,6196,1513,1.3516000000000014e-05
28,21,19,323,6061,1495,1.399600000000001e-05
28,22,19,358,7066,1722,1.4108000000000011e-05
28,23,19,324,6954,1703,1.520400000000002e-05
28,24,19,330,7114,1742,1.3900000000000011e-05
28,25,19,336,7074,1712,1.4372000000000012e-05
28,26,19,356,6740,1638,1.4980000000000016e-05
28,27,19,370,6676,1642,1.5308000000000017e-05
28,28,19,359,6690,1636,1.5076000000000016e-05
28,29,19,280,5897,1447,1.3236000000000005e-05
28,30,19,348,6482,1577,1.4260000000000013e-05
28,31,19,327,6379,1567,1.6956000000000032e-05
28,32,19,341,6433,1579,1.4500000000000015e-05
28,33,19,394,6497,1579,1.5080000000000033e-05
28,34,19,361,6535,1598,1.4924000000000015e-05
28,35,19,328,7371,1796,1.5180000000000022e-05
28,36,19,391,6361,1555,1.6364000000000025e-05
28,37,19,298,6812,1645,1.384400000000001e-05
28,38,19,295,6768,1662,1.3116000000000011e-05
28,39,19,282,6352,1565,1.4580000000000018e-05
28,40,19,326,7107,1718,1.4140000000000012e-05
28,41,19,332,6909,1680,1.3060000000000007e-05
28,42,19,344,6921,1690,1.8356000000000026e-05
28,43,19,323,7505,1819,1.3316000000000013e-05
28,44,19,325,6834,1651,1.485200000000002e-05
28,45,19,310,6456,1588,1.3684000000000008e-05
28,46,19,357,6922,1681,1.4244000000000013e-05
28,47,19,323,6534,1611,1.4436000000000012e-05
28,48,19,444,6804,1672,1.752400000000003e-05
28,49,19,331,7418,1805,1.4436000000000012e-05
28,50,19,331,6902,1673,1.4692000000000023e-05
28,51,19,322,6485,1588,1.406800000000002e-05
28,52,19,329,6807,1663,1.406800000000002e-05
28,53,19,284,6608,1606,1.2820000000000004e-05
28,54,19,394,6918,1691,1.577200000000002e-05
28,55,19,303,6963,1680,1.3908000000000012e-05
28,56,19,353,6879,1672,1.623600000000003e-05
28,57,19,345,7004,1714,1.642000000000003e-05
28,58,19,355,6888,1672,1.509200000000002e-05
28,59,19,293,6468,1581,1.2788000000000004e-05
28,60,19,355,7857,1925,1.546000000000002e-05
28,61,19,362,6523,1591,1.4260000000000011e-05
28,62,19,361,6644,1625,1.5020000000000015e-05
28,63,19,354,7125,1738,1.5556000000000022e-05
28,64,19,329,6753,1649,1.4436000000000012e-05
28,65,19,309,6669,1649,1.5580000000000027e-05
28,66,19,335,6708,1633,1.5060000000000015e-05
28,67,19,423,7624,1866,2.3227999999999975e-05
28,68,19,386,6906,1688,1.552400000000002e-05
28,69,19,262,6148,1504,1.2548000000000008e-05
28,70,19,305,7106,1731,1.3676000000000008e-05
28,71,19,294,6330,1571,1.636400000000003e-05
28,72,19,358,6834,1683,1.5076000000000016e-05
28,73,19,309,6984,1707,1.406800000000002e-05
28,74,19,359,6535,1615,1.4192000000000026e-05
28,75,19,352,6357,1563,1.5756000000000027e-05
28,76,19,358,6645,1630,1.4244000000000013e-05
28,77,19,330,6774,1663,1.359600000000001e-05
28,78,19,393,7559,1847,1.5312000000000032e-05
28,79,19,316,5864,1460,1.4012000000000011e-05
28,80,19,391,7097,1720,1.6908000000000025e-05
28,81,19,350,7319,1774,1.528400000000002e-05
28,82,19,301,6661,1625,1.3148000000000007e-05
28,83,19,326,6627,1633,1.4436000000000012e-05
28,84,19,430,7136,1727,1.7972000000000027e-05
28,85,19,329,6819,1665,1.410000000000001e-05
28,86,19,347,7169,1737,1.4556000000000014e-05
28,87,19,323,7031,1750,1.3532000000000009e-05
28,88,19,313,6331,1544,1.3740000000000009e-05
28,89,19,347,6069,1492,1.4260000000000014e-05
28,90,19,320,6085,1502,1.3236000000000007e-05
28,91,19,321,6930,1699,1.4164000000000015e-05
28,92,19,361,6803,1662,1.5060000000000015e-05
28,93,19,324,6550,1601,1.4208000000000029e-05
28,94,19,351,6803,1655,1.3832000000000024e-05
28,95,19,326,6405,1584,1.3564000000000008e-05
28,96,19,354,6805,1662,1.4980000000000016e-05
28,97,19,370,7555,1844,1.5308000000000017e-05
28,98,19,352,6565,1613,1.534000000000002e-05
28,99,19,362,7555,1832,1.4684000000000014e-05
28,100,19,384,7171,1747,1.544400000000002e-05
28,101,19,323,6471,1611,1.4436000000000012e-05
28,102,19,323,6932,1686,1.4372000000000012e-05
28,103,19,344,6548,1610,1.5396000000000027e-05
28,104,19,382,7022,1703,1.716800000000002e-05
28,105,19,302,6466,1594,1.2876000000000003e-05
28,106,19,408,7095,1719,1.9903999999999988e-05
28,107,19,363,7522,1812,1.573200000000002e-05
28,108,19,334,6499,1584,1.611600000000003e-05
28,109,19,348,7261,1761,1.5348000000000016e-05
28,110,19,293,6728,1633,1.3420000000000007e-05
28,111,19,312,6535,1590,1.3652000000000008e-05
28,112,19,327,6717,1646,1.384400000000001e-05
28,113,19,315,6502,1590,1.2996000000000006e-05
28,114,19,389,8036,1947,1.6908000000000025e-05
28,115,19,443,7857,1916,1.752400000000003e-05
28,116,19,325,6572,1608,1.4436000000000012e-05
28,117,19,324,7165,1763,1.4436000000000012e-05
28,118,19,300,6548,1595,1.3828000000000016e-05
28,119,19,322,6084,1491,1.3060000000000007e-05
28,120,19,335,6176,1500,1.477200000000002e-05
28,121,19,349,6915,1700,1.4084000000000013e-05
28,122,19,356,6576,1609,1.4620000000000014e-05
28,123,19,329,7056,1729,1.394800000000001e-05
28,124,19,351,6826,1672,1.798000000000003e-05
28,125,19,358,7272,1767,1.552400000000002e-05
28,126,19,352,7192,1749,1.5668000000000027e-05
28,127,19,333,7074,1725,1.410000000000001e-05
28,128,19,326,6470,1581,1.4404000000000012e-05
28,129,19,324,6857,1680,1.3684000000000008e-05
28,130,19,356,6761,1643,1.7092000000000036e-05
28,131,19,324,6559,1597,1.4164000000000019e-05
28,132,19,329,7210,1760,1.4580000000000018e-05
28,133,19,394,7357,1770,1.6624000000000022e-05
28,134,14,327,4904,1221,1.359600000000001e-05
29,0,19,296,5698,1414,1.3052000000000006e-05
29,1,19,316,7186,1748,1.4564000000000022e-05
29,2,19,396,8079,1950,1.6956000000000032e-05
29,3,19,330,6712,1652,1.611600000000003e-05
29,4,19,325,6476,1566,1.4436000000000012e-05
29,5,19,370,6599,1613,1.4812000000000017e-05
29,6,19,282,6904,1678,1.520400000000002e-05
29,7,19,382,7104,1722,1.6548000000000025e-05
29,8,19,371,7361,1787,1.6176000000000026e-05
29,9,19,356,7153,1731,1.6956000000000032e-05
29,10,19,359,6344,1559,1.4556000000000021e-05
29,11,19,325,6841,1666,1.4228000000000012e-05
29,12,19,331,6092,1514,1.359600000000001e-05
29,13,19,331,6607,1637,1.520400000000002e-05
29,14,19,354,7160,1742,1.5628000000000024e-05
29,15,19,335,6959,1689,1.3372000000000009e-05
29,16,19,324,7203,1754,1.410000000000001e-05
29,17,19,342,7636,1856,1.5124000000000015e-05
29,18,19,287,6296,1555,1.4068000000000015e-05
29,19,19,324,6995,1713,1.4228000000000012e-05
29,20,19,331,7140,1733,1.3596000000000008e-05
29,21,19,352,7816,1901,1.577600000000003e-05
29,22,19,385,7257,1757,1.884400000000002e-05
29,23,19,428,6494,1584,1.7908000000000026e-05
29,24,19,301,6411,1557,1.3556000000000014e-05
29,25,19,362,6703,1647,1.560000000000003e-05
29,26,19,337,6928,1684,1.4620000000000014e-05
29,27,19,352,7439,1804,1.534000000000002e-05
29,28,19,371,6742,1651,1.585200000000002e-05
29,29,19,325,6827,1668,1.4436000000000012e-05
29,30,19,332,6960,1699,1.6048000000000027e-05
29,31,19,302,6400,1555,1.396400000000001e-05
29,32,19,388,6929,1696,1.6364000000000025e-05
29,33,19,346,6778,1659,1.4260000000000014e-05
29,34,19,321,6186,1533,1.4012000000000011e-05
29,35,19,311,6745,1631,1.3684000000000008e-05
29,36,19,315,6749,1659,1.410000000000001e-05
29,37,19,325,6379,1556,1.3060000000000007e-05
29,38,19,386,6625,1602,1.541200000000002e-05
29,39,19,330,6723,1633,1.5728000000000033e-05
29,40,19,344,6651,1627,1.5628000000000024e-05
29,41,19,333,6514,1581,1.708400000000003e-05
29,42,19,343,6486,1569,1.5124000000000015e-05
29,43,19,383,7557,1824,1.523600000000002e-05
29,44,19,323,6068,1505,1.3180000000000008e-05
29,45,19,358,7008,1708,1.4212000000000014e-05
29,46,19,315,7002,1703,1.623600000000003e-05
29,47,19,361,6745,1659,1.5100000000000016e-05
29,48,19,339,7119,1747,1.372400000000001e-05
29,49,19,322,6885,1671,1.560000000000003e-05
29,50,19,322,6913,1690,1.4068000000000015e-05
29,51,19,361,6926,1693,1.4224000000000027e-05
29,52,19,354,7038,1728,1.5460000000000018e-05
29,53,19,354,7126,1747,1.5556000000000022e-05
29,54,19,331,7441,1800,1.3596000000000008e-05
29,55,19,339,6566,1619,1.4580000000000013e-05
29,56,19,383,7252,1754,1.6748000000000027e-05
29,57,19,347,6820,1658,1.632400000000003e-05
29,58,19,380,7406,1797,1.7804000000000035e-05
29,59,19,382,6455,1574,1.6460000000000022e-05
29,60,19,361,7153,1749,1.4452000000000015e-05
29,61,19,346,6521,1595,1.4676000000000018e-05
29,62,19,338,6959,1701,1.6268000000000028e-05
29,63,19,384,7693,1877,1.558800000000002e-05
29,64,19,321,6431,1582,1.3388000000000006e-05
29,65,19,349,7020,1706,1.4260000000000013e-05
29,66,19,322,7006,1680,1.3508000000000009e-05
29,67,19,348,6664,1621,1.5100000000000016e-05
29,68,19,420,6776,1658,1.7996000000000026e-05
29,69,19,297,6526,1596,1.3172000000000005e-05
29,70,19,391,7147,1747,1.6364000000000025e-05
29,71,19,322,6644,1629,1.3324000000000007e-05
29,72,19,354,7000,1696,1.4324000000000014e-05
29,73,19,352,6408,1557,1.3864000000000025e-05
29,74,19,333,6667,1637,1.3596000000000008e-05
29,75,19,356,7213,1759,1.4212000000000014e-05
29,76,19,343,6451,1581,1.5036000000000015e-05
29,77,19,343,6865,1680,1.5036000000000015e-05
29,78,19,395,7687,1869,1.6428000000000023e-05
29,79,19,420,7187,1735,1.6420000000000026e-05
29,80,19,402,6704,1639,1.7268000000000025e-05
29,81,19,331,6616,1623,1.4228000000000012e-05
29,82,19,392,6834,1663,1.6212000000000024e-05
29,83,19,402,6635,1614,1.5440000000000032e-05
29,84,19,349,7273,1771,1.5100000000000016e-05
29,85,19,320,6729,1645,1.4108000000000011e-05
29,86,19,321,6285,1556,1.5548000000000028e-05
29,87,19,302,6738,1662,1.3556000000000007e-05
